Profession,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence
1,0.72294179,0.557417312,0.424832629,0.605757002,0.613197677,0.204282035,0.263423076,0.144055907,0.226938269,0.337668236
1,0.839055734,0.013129165,0.040192471,0.028819856,0.125364359,0.030597277,0.618830056,0.2301981,0.459756642,0.206577018
1,0.627892844,0.100487668,0.052830561,0.061859954,0.333502666,0.053218081,0.473566809,0.253969729,0.395931244,0.210526185
1,0.851460252,0.208523891,0.188007849,0.059490665,0.560121579,0.02644788,0.41138371,0.208235804,0.417676123,0.115382029
1,0.866731575,0.086769539,0.218940693,0.016839169,0.404731841,0.015943244,0.614881356,0.246168024,0.422444733,0.312574192
1,0.978756077,0.709327903,0.384196887,0.245955993,0.787172655,0.017990664,0.463877654,0.036338474,0.124444424,0.220155597
1,0.628287283,0.042933419,0.025585031,0.01492065,0.292902923,0.015422908,0.365233258,0.294245535,0.305023126,0.219812726
1,0.848848176,0.112029453,0.371629793,0.115236943,0.340840399,0.015298236,0.730155115,0.246507259,0.480172601,0.356649718
1,0.80645696,0.006989375,0.039170242,0.005888815,0.22497473,0.00047228,0.462414922,0.226180237,0.259018942,0.147213421
1,0.652606854,0.639849104,0.570696857,0.457580695,0.643572011,0.30547275,0.351811886,0.129536657,0.429037822,0.336321621
1,0.922354979,0.084802604,0.070426436,0.010160535,0.407316212,0.001697809,0.463908348,0.076971039,0.410470547,0.176431219
1,0.656577807,0.375992925,0.249278789,0.039565391,0.581265844,0.099542503,0.299245736,0.156368525,0.642738429,0.113370886
1,0.763487709,0.161819323,0.23304548,0.047825183,0.487262396,0.017660425,0.533312858,0.214294114,0.632016561,0.287663918
2,0.937686749,0.749564162,0.951875209,0.706829358,0.818399157,0.037141619,0.75895005,0.225854041,0.076456324,0.305761428
2,0.937287461,0.655234726,0.355835317,0.085063658,0.634306079,0.054342789,0.533120883,0.047611041,0.271140729,0.296499614
2,0.812756829,0.229823802,0.599538997,0.505374078,0.437613224,0.09778479,0.662496346,0.28216048,0.439591083,0.403156253
2,0.913393866,0.310756346,0.510187889,0.201806177,0.469097971,0.043967003,0.694514595,0.08986462,0.245880552,0.359305377
2,0.809380582,0.715035511,0.895435014,0.273287194,0.937448604,0.242751347,0.514938401,0.010173455,0.073495433,0.463712864
2,0.940729036,0.866401479,0.796134493,0.453799898,0.720238498,0.090944592,0.750859043,0.007297863,0.077109046,0.444234955
2,0.981475452,0.578704598,0.417427502,0.203903884,0.549696409,0.032925977,0.557024335,0.04728015,0.356160709,0.357199464
2,0.885007016,0.605723306,0.698841657,0.030507372,0.816219132,0.020915291,0.667642155,0.052618448,0.348531901,0.228593687
2,0.785435693,0.738485308,0.934787465,0.11382064,0.904197395,0.10992512,0.611907366,0.064987132,0.437977058,0.508072977
2,0.965940187,0.311635141,0.768713899,0.532453738,0.427980724,0.015580717,0.535390955,0.197367581,0.427727311,0.368324001
2,0.903850243,0.535689544,0.664866639,0.471796883,0.388955894,0.124318092,0.596768023,0.039316054,0.354954771,0.179285948
2,0.821055899,0.49938165,0.467108639,0.517388985,0.463619684,0.140628352,0.467359095,0.038772801,0.062781034,0.303541398
2,0.930513133,0.213049866,0.333279918,0.065357053,0.356026761,0.008913931,0.784145795,0.270294516,0.405296276,0.356635429
2,0.741017125,0.937645871,0.82896058,0.501640761,0.798078863,0.309591577,0.681106417,0.018484306,0.239466633,0.22835347
2,0.899015389,0.651950123,0.824380392,0.249561827,0.46948783,0.096846741,0.426858378,0.234483444,0.28311399,0.376557789
2,0.933221049,0.078098075,0.752490846,0.037023091,0.371323177,0.001558266,0.706762952,0.099362973,0.222361527,0.13548411
2,0.974286096,0.931029546,0.776720984,0.903867814,0.867430729,0.23751259,0.379992965,0.031734691,0.151465529,0.409140519
2,0.945364934,0.960365964,0.84145073,0.802825337,0.856277327,0.374056315,0.852954736,0.14624079,0.611834978,0.828117732
2,0.886131107,0.859816938,0.807806185,0.515171561,0.855939863,0.143607894,0.611916329,0.117571669,0.256368525,0.320605852
2,0.911812085,0.354444392,0.711373511,0.326606148,0.539505363,0.019217776,0.620572393,0.099063387,0.14148749,0.427086662
2,0.871859659,0.251858771,0.494658079,0.014169118,0.435476301,0.033122921,0.870855021,0.235141867,0.582596259,0.366904568
2,0.436695732,0.260447054,0.449896329,0.352349476,0.293197093,0.523148908,0.744659406,0.123563009,0.132161528,0.593697297
2,0.952014054,0.639610701,0.422930137,0.211307537,0.315876328,0.053385475,0.949754636,0.208276036,0.727259706,0.58242452
3,0.856524391,0.913843624,0.681123955,0.680213782,0.675712803,0.174693915,0.547586564,0.048243754,0.438379893,0.517477772
3,0.867295798,0.967996328,0.502964688,0.532500699,0.834479489,0.449812313,0.097188679,0.020202995,0.089900912,0.435622716
3,0.507510012,0.631986269,0.674177113,0.431356367,0.645382122,0.097831322,0.473998125,0.182086049,0.468664974,0.37538193
3,0.731227987,0.805072937,0.874132208,0.771707351,0.604977267,0.231505282,0.545136157,0.045500345,0.487516371,0.525897821
3,0.773941853,0.939689272,0.349579979,0.860974903,0.705796028,0.741713183,0.401346417,0.104735345,0.339128943,0.525743853
3,0.586022071,0.589886251,0.956138307,0.977309377,0.321540925,0.384350921,0.780025226,0.276204169,0.515237927,0.786519999
3,0.507331957,0.694613701,0.264629557,0.360153864,0.670809097,0.360214853,0.237334481,0.059687912,0.118031122,0.523790399
3,0.55388898,0.830317967,0.275509647,0.580243436,0.65347097,0.485856127,0.167747383,0.035251345,0.145459267,0.591193643
3,0.604169512,0.392545095,0.052514418,0.019908801,0.525775501,0.154553866,0.42646466,0.021447869,0.110309202,0.509783472
3,0.370202562,0.655351609,0.877732786,0.284166111,0.875357175,0.31156647,0.038958762,0.190393674,0.482413762,0.201180828
3,0.925562149,0.111869109,0.414527234,0.017101862,0.282248392,0.01009517,0.418814118,0.129122951,0.303756215,0.158716762
3,0.739445404,0.422331412,0.28846797,0.140239648,0.501495141,0.041020755,0.547677281,0.057420858,0.300619623,0.479861679
3,0.549838328,0.789122875,0.183333021,0.819003035,0.535676798,0.567271097,0.180772413,0.061215947,0.125340849,0.538269654
3,0.592215313,0.682021472,0.180219273,0.280660504,0.611815325,0.222106003,0.193514906,0.063903271,0.085712585,0.487784755
3,0.977265662,0.584750847,0.67332398,0.409179033,0.585474205,0.08013974,0.856606273,0.017497775,0.103931237,0.849611197
3,0.581646114,0.84487998,0.406925419,0.279362246,0.693094994,0.292471819,0.457041459,0.030854128,0.280178638,0.586878328
3,0.32897773,0.612779776,0.175133197,0.342090587,0.725811459,0.393386654,0.148437025,0.124646874,0.089749937,0.347801812
3,0.817853023,0.730461653,0.737626561,0.595947814,0.804004133,0.062254484,0.289712192,0.004290097,0.027074533,0.403546486
3,0.576126959,0.824130818,0.49973789,0.806582894,0.786629095,0.214259222,0.362654517,0.045579423,0.217178587,0.518177103
3,0.790969303,0.721873897,0.628949536,0.676428098,0.48221036,0.251751443,0.563172491,0.023795964,0.061530095,0.723731275
3,0.456373916,0.779263028,0.671315237,0.65810644,0.718871808,0.360926732,0.153041641,0.034750845,0.083576447,0.370301502
3,0.307471674,0.839817988,0.513049339,0.427901279,0.986614588,0.448441072,0.190893709,0.007212925,0.006846882,0.492276132
3,0.08685952,0.759692822,0.011714088,0.010200025,0.827102086,0.960780273,0.056344297,0.451897717,0.459084465,0.231615805
3,0.719077927,0.991514117,0.239343804,0.934647794,0.902369407,0.298099312,0.045493319,0.005091523,0.003364208,0.189501245
3,0.876032552,0.798954119,0.811524268,0.84512968,0.539903673,0.31439477,0.387190374,0.101845586,0.124394394,0.565596708
3,0.857511312,0.591534577,0.835147694,0.515833158,0.685595887,0.32877124,0.391555495,0.229987871,0.328772554,0.272294841
3,0.48320073,0.730597827,0.650540378,0.887537078,0.556624278,0.228641398,0.535026024,0.124408739,0.226490466,0.544674157
3,0.624826832,0.515878308,0.69196572,0.570908765,0.328609853,0.314220962,0.79817219,0.171955102,0.53515198,0.728324296
3,0.735365039,0.813304526,0.167689778,0.084820555,0.864218311,0.139715037,0.106249256,0.02163738,0.136465823,0.194334126
3,0.605350293,0.753986049,0.479855772,0.515849644,0.311050632,0.375113776,0.272394497,0.171903975,0.582708607,0.514694386
3,0.839584846,0.908255212,0.641951846,0.852795452,0.760829185,0.101851644,0.52444165,0.082302337,0.255710097,0.328439078
4,0.590628406,0.702254734,0.568706101,0.096292244,0.890602609,0.08982624,0.365052066,0.119277608,0.206033503,0.210291672
4,0.631010561,0.723102151,0.657499808,0.25964164,0.654079682,0.154976134,0.195236134,0.183607093,0.516232893,0.069120015
4,0.984972962,0.716275979,0.234529393,0.009537954,0.429912423,0.014291825,0.279242353,0.022457467,0.022672589,0.55298692
4,0.771304477,0.840489887,0.375839898,0.779525877,0.667753132,0.161082308,0.164650223,0.045383961,0.005164527,0.661251484
4,0.812334812,0.854762437,0.564349583,0.610291967,0.765753215,0.126380014,0.240387782,0.018600199,0.018622762,0.427673164
4,0.810288965,0.933272138,0.477049124,0.858698813,0.869413055,0.252317745,0.220905764,0.016873168,0.001379368,0.580907337
4,0.879133249,0.515514761,0.411468607,0.071728831,0.470758115,0.060033293,0.537318227,0.068429137,0.286472915,0.31004729
4,0.533297995,0.865187852,0.185004707,0.3497571,0.745316989,0.248256363,0.214129966,0.046160837,0.063044309,0.306950685
4,0.935965067,0.261322411,0.424189494,0.429087105,0.346804303,0.04579748,0.442459821,0.165623461,0.365874571,0.287252372
4,0.622944584,0.730142699,0.381566717,0.626018697,0.903928137,0.53604441,0.09518336,0.051271503,0.355390463,0.277911877
4,0.959942635,0.281557948,0.33740947,0.032310807,0.512140758,0.015832891,0.488241902,0.214616681,0.291500889,0.19617679
4,0.920843116,0.51351025,0.566583792,0.298931665,0.666531775,0.014776577,0.373370197,0.024434957,0.048986237,0.182258849
4,0.734347376,0.567894323,0.850372088,0.896204628,0.426424607,0.166789955,0.501700703,0.065281652,0.022374362,0.71636999
4,0.705329167,0.815114666,0.91873336,0.979973676,0.534385329,0.594170389,0.488576125,0.104778313,0.141442466,0.630469106
4,0.970243192,0.532064891,0.603382567,0.092746607,0.671977125,0.004783319,0.649245017,0.084053511,0.156465739,0.21007585
4,0.88468193,0.45874888,0.838665366,0.750289872,0.371579447,0.037722749,0.583090138,0.080508762,0.036995248,0.554554092
4,0.56220355,0.9405324,0.321032077,0.111196452,0.741069118,0.563691678,0.290139785,0.141771414,0.1594095,0.457633918
4,0.499725386,0.866961158,0.904802541,0.996683413,0.665388764,0.96783744,0.734721088,0.388389758,0.487802278,0.701801642
4,0.933172108,0.97864332,0.401976436,0.33318215,0.984781623,0.032648338,0.130575304,0.009736952,0.00672737,0.229813493
4,0.596127708,0.094356264,0.275172859,0.534759933,0.093042791,0.095462609,0.57211242,0.328883365,0.300107542,0.72438502
4,0.596833436,0.03597349,0.533720434,0.12951265,0.17769367,0.04482489,0.696573,0.490842097,0.407083603,0.141186154
4,0.909673727,0.168817143,0.402278107,0.38733677,0.430782215,0.0111606,0.251679828,0.203426672,0.188457287,0.319595918
4,0.769505545,0.338229284,0.864520795,0.961384809,0.298568684,0.402283331,0.751949087,0.287461388,0.446503421,0.629476694
4,0.543554205,0.828887605,0.657686755,0.726928169,0.727970238,0.380429812,0.333398667,0.140865888,0.20227647,0.285333487
4,0.851023859,0.773209134,0.76867352,0.968552555,0.452608303,0.602168881,0.581164342,0.250986529,0.195112624,0.773803141
4,0.423032418,0.152271633,0.251441603,0.406909944,0.017889103,0.504311499,0.695154191,0.38146966,0.768990769,0.599301286
4,0.920537475,0.639408484,0.791436801,0.729870097,0.505744886,0.11958697,0.608104925,0.091606765,0.209147307,0.313689689
4,0.906522447,0.592561487,0.644621024,0.109287134,0.770506165,0.070965877,0.227209623,0.091191385,0.197003012,0.323584011
4,0.900385831,0.728047684,0.703382786,0.348996717,0.721125553,0.029518854,0.658198134,0.006049408,0.022228365,0.357431265
4,0.795920959,0.686525895,0.663463806,0.953545841,0.295489135,0.525181302,0.436108506,0.127166388,0.014256287,0.800861988
4,0.838607011,0.463446392,0.411323977,0.80488369,0.282877575,0.173497775,0.805346578,0.278811516,0.090803415,0.76162526
4,0.94394078,0.902651213,0.832330588,0.980045376,0.757451965,0.605112811,0.324879726,0.062682932,0.044080348,0.555036996
4,0.768657484,0.753064032,0.934528533,0.746072272,0.597688747,0.335898035,0.842761833,0.243789831,0.508079711,0.536153914
4,0.61787438,0.35456204,0.632433919,0.452032397,0.248814419,0.186527678,0.752293004,0.146336649,0.272993112,0.733387685
4,0.853585759,0.677392896,0.210304906,0.53144287,0.680259392,0.232417367,0.341330751,0.014559328,0.356078828,0.118742387
4,0.84233009,0.861987736,0.946677932,0.374776943,0.983740452,0.018755905,0.324951277,0.02844594,0.10158231,0.166869637
4,0.892470701,0.909051082,0.886258411,0.959542649,0.797477789,0.256020991,0.388964243,0.042804387,0.009801627,0.716374798
4,0.90832584,0.315150644,0.563252411,0.101216628,0.719090612,0.029090731,0.125421217,0.161394617,0.030595737,0.09435372
4,0.753703947,0.808153031,0.6710252,0.427067384,0.492176624,0.089292278,0.300666045,0.100699154,0.058874677,0.641811164
4,0.30183072,0.191837394,0.063685836,0.165295246,0.005305781,0.292725367,0.310659446,0.487378955,0.615237261,0.145072659
4,0.964197791,0.909909151,0.970094402,0.481563903,0.965005999,0.025126262,0.029701579,0.053300537,0.009438439,0.011692571
4,0.388327814,0.94734094,0.462650805,0.9186645,0.746748798,0.585197595,0.25569684,0.033174261,0.070790478,0.277729981
4,0.979078642,0.102880917,0.344571091,0.112452532,0.432230092,0.005040911,0.384825051,0.230695946,0.402449589,0.219872297
5,0.850439745,0.205039695,0.822992538,0.177510567,0.357830824,0.01271009,0.891285207,0.075146603,0.24970639,0.289293283
5,0.834002157,0.846240157,0.667303444,0.390410621,0.739884659,0.042967486,0.246419401,0.031646629,0.052901657,0.061932963
5,0.366879804,0.174450266,0.361314728,0.820687936,0.627256585,0.648911476,0.742392436,0.918168858,0.291571552,0.425524092
5,0.833565005,0.853393488,0.977761557,0.7193798,0.847720384,0.192423217,0.813607613,0.096993902,0.476650022,0.268141091
5,0.128971689,0.839154004,0.441715522,0.91032826,0.204582685,0.771965728,0.152428313,0.091449998,0.523600721,0.471655406
5,0.814128087,0.931001281,0.39432133,0.450702157,0.937771826,0.41643491,0.429749913,0.038961867,0.112378163,0.227409206
5,0.372194607,0.916220548,0.674963333,0.852366423,0.944879042,0.128464824,0.028362812,0.01181203,0.002977995,0.03321629
5,0.305147894,0.987956117,0.871617012,0.959233054,0.898804998,0.779895371,0.386304287,0.067302908,0.270129904,0.33612002
5,0.918619599,0.595621181,0.639155448,0.011386337,0.88960806,0.0180223,0.558087829,0.034013203,0.207594335,0.089011649
5,0.863515137,0.539928504,0.917211342,0.635679596,0.812854287,0.047843542,0.389686549,0.070767291,0.019085995,0.164296059
5,0.972816289,0.613087029,0.732696948,0.026690462,0.789844281,0.061792034,0.766896383,0.066492333,0.275823586,0.345922265
5,0.943764389,0.052242996,0.825984041,0.041983592,0.525313082,0.005723445,0.574622976,0.393750572,0.752802923,0.125738368
5,0.928645443,0.149196406,0.852671022,0.022641575,0.850400724,0.01523383,0.184037798,0.358440361,0.42608349,0.099448923
5,0.567845122,0.275287975,0.262585059,0.004284461,0.296883381,0.118284796,0.228808985,0.20397348,0.320674745,0.0671893
5,0.906990541,0.821288187,0.573978695,0.218805878,0.61631771,0.091659583,0.567528692,0.079213059,0.151241603,0.15457821
5,0.940108492,0.157810624,0.96416012,0.716610564,0.576119731,0.144530888,0.436399976,0.098227399,0.022016486,0.711247934
5,0.944308914,0.715579024,0.979925491,0.792965657,0.886828301,0.028563055,0.752035873,0.049831364,0.094940195,0.133193946
5,0.980821749,0.180944715,0.86533437,0.079907079,0.606342284,0.000739229,0.779429686,0.072443622,0.235499924,0.184145115
5,0.285900745,0.299964724,0.210648955,0.479573441,0.42390074,0.00814322,0.312235965,0.058810202,0.010646215,0.43886
5,0.951594799,0.162659986,0.893205535,0.086227771,0.79888016,0.00353813,0.85801659,0.089008504,0.127855322,0.207122519
5,0.590371542,0.119868422,0.801341736,0.171435826,0.341380671,0.017368894,0.608214703,0.423279033,0.367199818,0.139241103
5,0.980496202,0.071251943,0.561828821,0.200306875,0.375448869,0.003026096,0.1904003,0.216020853,0.239788126,0.053599008
5,0.914931951,0.533560818,0.337893126,0.362782196,0.177312921,0.051653846,0.576212762,0.094225831,0.561713072,0.286192905
5,0.976686615,0.846228374,0.63661565,0.144817317,0.768633039,0.097127881,0.812904131,0.053033532,0.443844512,0.366585267
5,0.710969336,0.510923323,0.023916827,0.018009862,0.280208416,0.056440417,0.697342149,0.056500355,0.366593858,0.186715861
5,0.810660662,0.754000511,0.914569434,0.631580977,0.857093464,0.17456983,0.476081909,0.223785195,0.168553107,0.264299926
5,0.758014017,0.572655457,0.682751339,0.09007533,0.896200075,0.014713705,0.132217396,0.093468469,0.072178536,0.199587056
5,0.906693057,0.648637412,0.95779652,0.527086075,0.881434053,0.035335109,0.923280569,0.0391297,0.275158122,0.123467151
5,0.72915541,0.55603689,0.839562061,0.017614908,0.925195621,0.004810048,0.467573659,0.039614057,0.031966133,0.07580134
5,0.818577612,0.124624245,0.768466371,0.128299992,0.52722552,0.008912349,0.809103901,0.076281578,0.160418599,0.145699767
5,0.980821749,0.180944715,0.86533437,0.079907079,0.606342284,0.000739229,0.779429686,0.072443622,0.235499924,0.184145115
5,0.285900745,0.299964724,0.210648955,0.479573441,0.42390074,0.00814322,0.312235965,0.058810202,0.010646215,0.43886
5,0.951594799,0.162659986,0.893205535,0.086227771,0.79888016,0.00353813,0.85801659,0.089008504,0.127855322,0.207122519
5,0.590371542,0.119868422,0.801341736,0.171435826,0.341380671,0.017368894,0.608214703,0.423279033,0.367199818,0.139241103
5,0.980496202,0.071251943,0.561828821,0.200306875,0.375448869,0.003026096,0.1904003,0.216020853,0.239788126,0.053599008
5,0.914931951,0.533560818,0.337893126,0.362782196,0.177312921,0.051653846,0.576212762,0.094225831,0.561713072,0.286192905
5,0.976686615,0.846228374,0.63661565,0.144817317,0.768633039,0.097127881,0.812904131,0.053033532,0.443844512,0.366585267
5,0.710969336,0.510923323,0.023916827,0.018009862,0.280208416,0.056440417,0.697342149,0.056500355,0.366593858,0.186715861
5,0.810660662,0.754000511,0.914569434,0.631580977,0.857093464,0.17456983,0.476081909,0.223785195,0.168553107,0.264299926
